#MaxRadius:0.89956	MaxHeight:244.95	MaxLength:40.825
5414
0.64856	1.7723	4.4191
0.73142	3.6979	5.4567
0.62872	4.5154	4.3498
0.6729	5.8065	4.4982
0.69306	7.3105	4.583
0.69898	8.6895	4.7113
0.69446	10.082	4.6856
0.67613	11.743	4.5613
0.65438	13.053	4.4549
0.59088	14.266	4.2563
0.78618	15.607	4.462
0.66833	17.015	4.1966
0.61972	18.286	4.2463
0.79905	19.636	4.5988
0.68951	21.748	4.6203
0.64233	23.05	4.3593
0.80277	24.468	4.4805
0.68888	25.795	5.1036
0.77988	27.193	4.7618
0.75288	28.683	4.5467
0.71491	30.084	4.8853
0.7785	31.489	4.473
0.68822	32.94	4.5722
0.60104	34.211	4.535
0.71497	35.505	4.4647
0.67472	36.83	4.1196
0.74435	38.221	3.9828
0.61847	40.364	4.3932
0.78655	0.81902	6.222
0.72313	2.267	5.6784
0.56308	3.0986	6.6334
0.6739	5.0737	5.6895
0.74544	6.4845	5.7419
0.67518	7.8997	5.8165
0.73444	9.4196	5.934
0.75463	11.027	5.7805
0.73087	12.511	5.7287
0.70423	13.923	5.4975
0.74002	15.366	5.9555
0.63315	16.633	5.4313
0.76778	18.02	5.6003
0.83738	19.581	6.2083
0.5859	20.749	5.4034
0.64132	21.626	6.2466
0.75074	22.906	5.723
0.89762	24.65	6.1725
0.70001	26.69	6.1459
0.77319	28.152	5.9748
0.62269	29.539	6.0955
0.64147	30.835	6.0074
0.7484	32.223	5.7924
0.75826	33.718	5.7855
0.66905	35.129	5.7834
0.77498	36.543	5.53
0.77288	38.107	5.4784
0.74072	39.612	5.4994
0.71095	0.72972	7.6949
0.67073	1.9652	7.1057
0.7054	4.2543	7.1027
0.74634	5.6763	6.9782
0.81177	7.2124	7.1158
0.78071	8.7838	7.2912
0.78582	10.335	7.1358
0.59985	11.717	6.9878
0.593	12.938	6.9715
0.72283	14.243	6.881
0.64051	15.527	7.3168
0.80995	16.887	6.8384
0.6433	18.329	6.9692
0.61714	19.394	7.6387
0.75643	20.719	7.305
0.56962	22.027	7.3807
0.77449	23.33	7.168
0.69247	24.651	7.7598
0.74176	26.025	7.4192
0.73686	27.484	7.3235
0.69246	28.894	7.2353
0.66466	30.238	7.1691
0.75676	31.643	7.1414
0.74644	33.129	7.1488
0.59393	34.51	6.8809
0.70298	35.893	6.9065
0.79458	37.378	6.8445
0.74786	38.903	6.791
0.73122	40.372	6.7532
0.63396	0.75694	9.0219
0.59533	1.8455	8.4286
0.73531	3.0731	7.9229
0.64743	4.3169	8.4465
0.62517	5.5488	8.3344
0.66354	6.7911	8.5088
0.65418	8.0982	8.5345
0.74302	9.6912	8.5097
0.74984	11.173	8.4032
0.59329	12.457	8.0451
0.70203	13.739	8.2045
0.63477	15.039	8.4834
0.62243	16.278	8.3243
0.78178	17.667	8.2126
0.62511	18.937	8.7768
0.68866	20.221	8.6501
0.69052	21.582	8.5458
0.75815	23.014	8.6488
0.61228	24.319	9.0086
0.68238	25.577	8.7698
0.6986	26.939	8.6451
0.67522	28.292	8.4626
0.69446	29.65	8.3884
0.69643	31.024	8.4159
0.59733	32.39	8.2634
0.67307	34.161	8.0957
0.66462	35.48	8.1974
0.67811	36.814	8.1756
0.74646	38.236	8.1208
0.71166	39.683	8.0146
0.70996	0.66941	10.351
0.68433	1.9509	9.7105
0.71623	3.2955	9.3403
0.638	4.6	9.6807
0.58728	5.8261	9.5133
0.64101	7.4118	9.6237
0.81125	8.8404	9.7905
0.73608	10.368	9.9295
0.63818	11.704	9.6669
0.63051	12.86	9.1937
0.84503	14.227	9.7057
0.54127	15.588	9.5203
0.80892	16.922	9.5966
0.6636	18.354	9.8956
0.62172	19.627	9.9978
0.76201	20.997	9.8634
0.68378	22.424	9.9469
0.6432	23.725	10.099
0.59512	25.06	9.9502
0.70264	26.348	9.9155
0.61399	27.643	9.7462
0.77719	29.017	9.7041
0.65386	30.42	9.5989
0.69245	31.919	9.4553
0.73913	33.318	9.2184
0.68864	34.736	9.3204
0.67093	36.16	9.3361
0.68115	37.504	9.3339
0.72235	39.262	9.3729
0.50519	40.445	9.0444
0.58352	0.62578	11.645
0.78954	1.9098	11.172
0.85858	3.5316	10.879
0.73704	5.1148	10.932
0.72178	6.5135	10.626
0.62365	7.8334	10.797
0.74304	9.0707	11.317
0.7058	10.487	11.363
0.72558	11.84	11.003
0.69051	13.224	10.855
0.69883	14.55	11.204
0.8096	16.002	10.916
0.74651	17.534	11.012
0.67278	18.936	11.092
0.72026	20.307	11.153
0.76965	21.787	11.237
0.63042	23.183	11.251
0.75382	24.562	11.195
0.6122	25.915	11.152
0.73887	27.252	11.037
0.69787	28.68	11.114
0.58003	29.923	10.728
0.71408	31.239	10.666
0.63584	32.658	10.548
0.69904	33.983	10.484
0.80303	35.465	10.606
0.65109	36.907	10.521
0.7644	38.315	10.507
0.64895	39.814	10.623
0.63887	1.4286	12.531
0.8596	2.8901	12.463
0.719	4.406	12.184
0.65994	5.7622	12.158
0.74904	7.1319	11.954
0.7046	8.4163	12.587
0.66383	9.7804	12.531
0.68212	11.122	12.586
0.69883	12.457	12.267
0.78408	13.9	12.514
0.70239	15.374	12.335
0.7004	16.77	12.215
0.67395	18.231	12.233
0.63491	19.526	12.257
0.79174	20.916	12.518
0.71311	22.406	12.579
0.7102	23.809	12.436
0.66702	25.192	12.456
0.69817	26.538	12.299
0.72761	27.95	12.322
0.67203	29.334	12.3
0.74537	30.704	12.004
0.6947	32.108	11.75
0.64205	33.43	11.699
0.60787	34.672	11.754
0.73445	35.982	12.026
0.79368	37.479	11.844
0.8067	39.059	11.862
0.68208	40.513	11.955
0.81048	0.8075	13.841
0.68934	2.2938	13.878
0.77324	3.7412	13.821
0.73158	5.1612	13.406
0.67428	6.5334	13.237
0.68363	7.7451	13.792
0.77324	9.1741	13.828
0.69903	10.614	13.862
0.80348	12.087	13.712
0.6766	13.533	13.918
0.68282	14.842	13.617
0.70105	16.197	13.469
0.72937	17.607	13.468
0.84274	19.814	13.704
0.6882	21.669	13.77
0.74116	23.076	13.862
0.73821	24.527	13.68
0.7192	25.977	13.597
0.64985	27.337	13.539
0.74159	28.723	13.569
0.76486	30.218	13.414
0.78574	31.66	13.934
0.63534	32.652	12.937
0.77084	34.043	12.965
0.66642	35.437	13.29
0.73413	36.821	13.222
0.77715	38.316	13.242
0.74717	39.835	13.195
0.76005	1.6392	15.16
0.61452	2.9951	14.98
0.5817	4.2119	15.068
0.77297	5.5296	14.852
0.7559	7.0262	15.017
0.72002	8.4795	15.139
0.71831	9.91	15.102
0.74087	11.362	15.078
0.67436	12.762	15.018
0.71084	14.133	15.157
0.85635	15.657	14.907
0.77865	17.267	14.931
0.62251	18.549	14.414
0.62949	19.538	15.147
0.70417	20.833	14.863
0.71843	22.238	15.054
0.63646	23.941	14.921
0.68947	25.323	14.839
0.69044	26.913	14.796
0.55738	28.156	14.733
0.74293	29.599	14.762
0.6278	30.89	15.213
0.69485	32.207	15.29
0.67286	33.18	14.122
0.73986	34.571	14.361
0.61507	36.024	14.428
0.67478	37.309	14.539
0.67868	38.668	14.638
0.70533	40.043	14.609
0.54989	0.52516	15.84
0.70166	2.0851	16.531
0.73326	3.5743	16.189
0.68767	4.9917	16.205
0.6202	6.2937	16.166
0.74161	7.6365	16.377
0.76799	9.137	16.46
0.73391	10.619	16.346
0.66306	11.998	16.323
0.66642	13.3	16.232
0.64413	15.01	16.241
0.81699	16.497	16.34
0.54544	17.834	16.112
0.61916	18.98	16.258
0.7851	20.378	16.265
0.6948	21.843	16.426
0.7133	23.206	16.1
0.73467	24.645	16.086
0.78632	26.145	16.039
0.67097	27.572	16.192
0.58625	28.713	15.727
0.73605	29.939	16.189
0.84454	31.444	16.624
0.5491	32.799	16.365
0.72689	33.618	15.439
0.75975	35.055	15.758
0.69795	36.503	15.65
0.71608	37.904	15.79
0.73183	39.351	15.867
0.60079	40.69	15.714
0.69345	0.7785	17.052
0.67655	3.061	17.472
0.68041	4.4038	17.433
0.72693	5.802	17.407
0.75947	7.2209	17.812
0.72543	8.7021	17.875
0.63158	10.013	17.559
0.73635	11.392	17.577
0.70872	12.829	17.521
0.66127	14.157	17.209
0.72849	15.503	17.517
0.78804	16.967	17.867
0.61769	18.19	17.208
0.74858	19.502	17.518
0.81374	21.035	17.697
0.6827	22.499	17.699
0.80357	23.929	17.429
0.72345	25.439	17.357
0.67432	26.834	17.306
0.79894	28.713	17.109
0.74806	30.222	17.635
0.63776	31.526	18.103
0.62979	32.63	17.491
0.85519	34.041	17.015
0.64941	35.855	16.884
0.63572	37.132	16.89
0.74064	38.482	17.114
0.63	39.842	17.132
0.7298	0.70078	18.656
0.65021	1.8202	17.88
0.78558	3.5384	18.813
0.76798	5.0811	18.705
0.80544	6.5172	19.337
0.66616	7.9499	19.024
0.77981	9.3705	19.252
0.59883	10.595	18.635
0.64577	11.813	18.879
0.58596	13.041	18.794
0.80747	14.442	18.619
0.68079	15.902	18.867
0.68007	17.477	19.23
0.65325	18.649	18.619
0.80281	20.059	18.961
0.77329	21.8	19.075
0.59634	23.139	18.799
0.68682	24.805	18.616
0.74863	26.233	18.582
0.68133	27.736	18.297
0.71751	29.1	18.565
0.70276	30.568	19.033
0.65459	32.704	18.733
0.62316	33.966	18.543
0.70085	35.195	18.055
0.59923	36.488	17.938
0.79512	37.767	18.468
0.71647	39.253	18.34
0.73127	40.673	18.202
0.70648	0.94477	20.061
0.68951	2.1085	19.169
0.76472	3.8376	20.296
0.67127	5.2525	20.12
0.81552	6.4574	20.958
0.61218	7.6814	20.249
0.68485	8.9142	20.64
0.8133	10.761	20.026
0.71489	12.276	20.143
0.73993	13.694	19.944
0.65457	15.083	19.92
0.72779	16.437	20.16
0.67118	17.835	20.523
0.7659	19.238	20.28
0.86398	20.863	20.412
0.7007	22.834	20.113
0.58083	24.001	19.591
0.80044	25.313	20.003
0.68368	26.779	19.88
0.68628	28.099	19.604
0.74895	29.462	19.969
0.55793	30.715	20.274
0.77661	31.989	19.942
0.72589	33.522	19.816
0.77604	34.98	19.509
0.74203	36.47	19.261
0.61671	38.682	19.541
0.61287	39.91	19.487
0.70223	0.70548	21.441
0.77865	2.3374	20.595
0.703	3.4979	21.712
0.6056	4.7336	21.292
0.58347	5.6052	22.05
0.67724	7.8273	21.514
0.55832	8.9823	21.877
0.68951	10.089	21.356
0.7735	11.535	21.409
0.56561	12.864	21.282
0.7102	14.135	21.302
0.64912	15.484	21.148
0.81893	16.864	21.633
0.7507	18.382	22.001
0.75356	19.839	21.663
0.63712	21.206	21.863
0.80175	22.614	21.594
0.77891	24.051	20.945
0.62325	25.369	21.416
0.78632	26.885	21.32
0.80285	28.465	21.158
0.70873	29.993	21.302
0.73437	31.428	21.335
0.78045	32.914	21.18
0.81083	34.47	21.009
0.77445	35.995	20.675
0.79958	37.536	20.372
0.70895	38.969	20.832
0.80219	40.471	20.777
0.68524	0.68803	22.825
0.83233	2.037	22.156
0.70397	4.4967	22.699
0.60237	5.7125	23.206
0.72869	6.8243	22.478
0.69623	8.1973	22.835
0.58365	9.8349	22.615
0.62392	11.033	22.699
0.65909	12.319	22.597
0.63494	13.606	22.531
0.76965	15.008	22.472
0.7735	16.383	23.123
0.63004	17.773	23.235
0.63163	19.03	23.266
0.80338	20.449	23.086
0.64529	21.883	22.937
0.611	23.131	22.903
0.77567	24.425	22.445
0.8924	26.049	22.76
0.8495	27.775	22.673
0.69244	29.273	22.478
0.71369	30.665	22.543
0.70405	32.267	22.497
0.78524	33.765	22.484
0.78773	35.327	22.338
0.75385	36.81	21.935
0.70295	38.253	22.043
0.79495	39.74	22.181
0.65278	0.66419	24.159
0.74711	1.975	23.718
0.56919	3.1884	22.941
0.57981	4.7963	23.946
0.66924	5.9546	24.432
0.72651	7.2276	23.861
0.66181	8.9053	23.986
0.7484	10.304	23.852
0.66529	11.728	23.776
0.65568	13.042	23.69
0.56436	14.245	23.54
0.77973	15.426	24.333
0.71768	16.929	24.48
0.72889	18.367	24.453
0.68755	19.775	24.409
0.66341	21.123	24.382
0.81074	22.578	24.203
0.68186	24.018	23.841
0.69061	25.345	24.158
0.79597	27.033	24.12
0.68035	28.496	24.126
0.76082	29.884	23.779
0.73061	31.501	23.693
0.71474	32.944	23.735
0.67178	34.628	23.651
0.71706	36.014	23.658
0.77074	37.439	23.298
0.62138	38.816	23.236
0.71518	39.724	24.197
0.60869	40.64	23.252
0.72334	0.82862	25.513
0.6515	2.2147	25.085
0.80076	3.4589	24.278
0.75858	4.8238	25.28
0.73404	7.0412	25.289
0.64189	8.4008	25.181
0.66983	9.7034	25.128
0.70339	11.162	25.012
0.62442	12.47	24.828
0.551	14.139	24.63
0.59292	14.778	25.576
0.76104	16.119	25.702
0.73447	17.611	25.742
0.72438	19.06	25.723
0.73503	20.501	25.627
0.67373	21.896	25.509
0.68622	23.555	25.321
0.59224	24.82	25.316
0.7439	26.142	25.34
0.63516	27.866	25.281
0.73021	29.418	25.189
0.66749	30.772	24.87
0.75	32.183	24.982
0.68897	33.87	24.778
0.69035	35.285	24.841
0.65657	36.683	24.851
0.55163	37.657	25.557
0.72406	38.318	24.48
0.59787	39.239	25.403
0.72461	0.72481	26.944
0.73755	2.0454	26.455
0.77581	3.4112	25.846
0.7204	4.6033	26.735
0.72471	5.9542	26.237
0.58457	7.7863	26.347
0.69015	9.044	26.342
0.79443	10.508	26.341
0.81233	12.086	26.211
0.70963	13.486	25.68
0.67173	15.384	26.922
0.78716	16.853	27.052
0.72427	18.358	26.983
0.6317	19.846	26.826
0.74202	21.359	26.815
0.77951	22.851	26.595
0.69025	24.309	26.481
0.73075	25.701	26.724
0.72309	27.121	26.416
0.79782	28.635	26.488
0.5741	30	26.457
0.74397	31.278	26.159
0.67663	33.189	25.962
0.68614	34.532	25.973
0.80927	36.01	26.15
0.78205	37.427	26.857
0.77693	38.949	26.73
0.77793	40.376	26.154
0.73113	0.74075	28.366
0.59091	2.0044	28.01
0.80363	3.2471	27.404
0.64778	5.6683	27.568
0.67809	6.9466	27.276
0.7001	8.297	27.512
0.70969	9.6899	27.582
0.81648	11.39	27.679
0.64592	12.894	27.417
0.64955	14.071	26.885
0.8221	14.39	28.305
0.71352	15.903	28.198
0.68506	17.718	28.232
0.54489	19.259	27.857
0.7397	20.521	28.018
0.63949	22.245	27.871
0.69668	23.759	27.744
0.69047	25.11	27.999
0.63462	26.419	27.873
0.71673	27.749	27.701
0.74139	29.348	27.849
0.7125	30.754	27.498
0.74007	32.385	27.114
0.63777	33.744	27.146
0.63527	34.992	27.187
0.70186	36.207	27.646
0.73293	37.427	28.371
0.66393	38.798	28.153
0.77653	40.151	27.686
0.53073	0.78793	29.601
0.69945	1.9793	29.606
0.67207	3.07	28.851
0.83082	4.4946	28.446
0.8051	6.1027	28.935
0.60287	7.4201	28.463
0.63228	8.9224	28.681
0.64967	10.259	28.796
0.7041	11.54	29.182
0.74347	12.917	28.799
0.72447	13.993	29.786
0.74283	15.455	29.733
0.69208	16.803	29.251
0.72732	18.854	29.053
0.68828	20.209	29.402
0.72142	21.554	29.037
0.80541	23.064	29.057
0.5975	24.454	29.088
0.72935	25.777	29.248
0.67367	27.142	28.95
0.62144	28.419	28.839
0.73954	30.58	28.922
0.64236	31.81	28.345
0.70223	33.144	28.337
0.75738	34.587	28.51
0.70779	35.963	29.008
0.596	37.096	29.652
0.68615	38.367	29.424
0.77156	39.795	29.18
0.60765	0.60205	30.693
0.80796	2.0429	31.093
0.80708	3.435	30.285
0.59268	4.9826	29.766
0.68402	6.0795	30.406
0.73505	7.971	29.675
0.8058	9.4701	30.003
0.65962	10.894	30.367
0.84784	12.518	30.374
0.70862	13.831	31.192
0.75756	15.277	31.352
0.75596	16.618	30.675
0.67059	17.89	30.045
0.80921	19.269	30.556
0.68079	20.75	30.647
0.8118	22.206	30.416
0.61508	23.618	30.354
0.63381	24.849	30.239
0.78153	26.804	30.353
0.63878	28.187	30.076
0.66228	29.401	29.629
0.73941	30.57	30.389
0.77157	31.927	29.742
0.69782	33.634	29.641
0.62048	34.933	29.833
0.63039	36.073	30.32
0.65336	37.85	30.642
0.74151	39.242	30.682
0.657	40.597	30.343
0.78224	0.77833	32.039
0.66526	2.1092	32.554
0.81894	3.4358	31.949
0.79888	4.7961	31.128
0.81113	6.193	31.885
0.66441	7.3158	30.905
0.67253	8.6101	31.199
0.75615	10.005	31.454
0.79094	11.522	31.671
0.67165	12.879	32.175
0.60414	14.106	32.462
0.72042	16.526	32.141
0.84216	17.955	31.543
0.71246	18.875	32.773
0.7742	20.068	31.915
0.64826	21.544	31.712
0.62446	22.859	31.683
0.76249	24.234	31.575
0.70434	25.662	31.275
0.72916	27.792	31.492
0.69175	29.19	30.943
0.63275	30.268	31.709
0.6375	31.499	31.399
0.71985	32.907	30.85
0.60502	34.224	30.817
0.6401	35.351	31.359
0.76625	36.746	31.515
0.89415	38.293	32.112
0.60315	40.27	31.547
0.7211	0.71687	33.505
0.77768	2.127	33.973
0.79387	3.635	33.539
0.76738	5.0777	32.983
0.6977	6.49	33.359
0.74791	7.6755	32.261
0.68681	9.0593	32.523
0.73556	10.424	32.874
0.76248	11.876	33.181
0.72588	13.415	33.584
0.66636	15.312	32.769
0.60267	16.249	33.6
0.72156	17.506	33.19
0.77852	18.593	34.215
0.58713	19.979	33.451
0.6338	21.061	32.895
0.81186	22.489	33.059
0.6713	23.955	32.976
0.70438	25.261	32.61
0.58883	26.531	32.211
0.70554	27.602	32.913
0.81214	29.023	32.414
0.70847	31.14	32.709
0.80518	32.596	32.328
0.81159	34.195	32.223
0.66654	35.599	32.641
0.71791	36.933	32.958
0.78529	39.792	32.837
0.65053	0.77291	34.848
0.73363	1.9978	35.462
0.62631	3.1949	34.866
0.71729	4.5137	35.024
0.59449	5.5649	34.252
0.6594	6.8718	34.685
0.73145	7.8659	33.713
0.77985	9.3547	33.946
0.75116	10.845	34.288
0.80453	12.344	34.66
0.67822	13.791	34.935
0.68695	14.764	33.994
0.58755	15.795	34.731
0.75811	17.126	34.62
0.65146	18.856	35.602
0.75745	20.004	34.791
0.79207	21.444	34.257
0.73728	23.442	34.278
0.79768	24.965	34.082
0.6955	26.33	33.475
0.6074	27.391	34.208
0.7003	28.634	33.85
0.54488	30.043	33.298
0.60272	32.069	33.614
0.83346	33.493	33.698
0.71466	35.023	33.896
0.6363	36.343	34.16
0.77868	37.749	34.179
0.69622	39.211	34.184
0.81947	40.722	34.134
0.71671	0.76064	36.202
0.73831	2.348	36.86
0.60747	3.6211	36.004
0.63781	4.813	36.349
0.66918	5.8146	35.488
0.83088	7.1922	36.14
0.73969	8.3504	35.084
0.7444	9.834	35.377
0.67935	11.258	35.655
0.84699	12.93	36.183
0.70978	14.941	35.699
0.70798	16.326	35.978
0.61258	17.638	35.875
0.59187	18.443	36.768
0.58775	19.957	36.125
0.66839	21.123	35.672
0.71977	22.468	35.354
0.59502	23.754	35.568
0.75652	25.092	35.63
0.67762	26.272	34.831
0.56107	27.388	35.367
0.81313	28.752	35.339
0.59137	29.786	34.396
0.71567	31.079	34.46
0.634	32.49	34.761
0.7194	34.095	35.12
0.74325	35.539	35.258
0.67335	36.95	35.387
0.74702	38.539	35.455
0.62912	39.893	35.307
0.66997	0.64943	37.57
0.75352	1.9053	38.25
0.75712	3.7469	37.348
0.70208	5.1584	37.648
0.54224	5.9393	36.688
0.60275	6.7401	37.5
0.70909	8.0446	37.42
0.64417	8.8602	36.353
0.65411	10.384	36.646
0.69838	11.665	37.06
0.70547	12.899	37.719
0.85228	14.333	37.128
0.66433	15.832	37.257
0.71705	17.192	37.109
0.59715	19.529	37.224
0.77587	20.892	37.087
0.72413	22.358	36.785
0.74798	23.82	36.902
0.77831	25.32	37.144
0.70932	26.44	36.194
0.75579	27.84	36.602
0.74159	29.313	36.774
0.7031	30.236	35.596
0.691	31.618	35.751
0.68037	32.989	35.961
0.59998	34.725	36.318
0.85518	36.185	36.707
0.69004	37.711	36.605
0.66136	39.447	36.514
0.60489	0.75225	40.115
0.65784	0.68073	38.887
0.85247	3.3523	38.89
0.63423	4.8184	38.94
0.7248	6.1312	38.674
0.65775	7.4895	38.658
0.71519	8.84	38.763
0.66899	9.415	37.528
0.61583	10.642	37.876
0.6278	11.763	38.383
0.77972	13.979	38.711
0.66513	15.408	38.513
0.75319	16.824	38.513
0.79253	18.332	38.147
0.66792	20.146	38.314
0.76154	21.92	38.195
0.7651	23.421	38.355
0.6815	24.841	38.505
0.73516	26.229	38.627
0.60045	26.796	37.443
0.88986	28.256	38.194
0.75975	29.905	38.138
0.74937	30.783	36.921
0.63256	32.149	36.952
0.68088	33.716	37.099
0.64812	34.958	37.542
0.76954	37.204	37.966
0.67739	38.609	37.622
0.66158	39.938	37.726
0.73157	0.72104	41.416
0.71769	2.0033	39.711
0.67182	3.2102	40.383
0.61455	4.727	40.18
0.66258	6.1242	40.05
0.72693	7.6607	40.025
0.80594	9.1912	40.222
0.71382	10.219	39.122
0.5496	11.416	39.494
0.56133	12.7	39.112
0.77779	13.5	40.184
0.73253	14.964	39.834
0.7387	16.412	39.929
0.7378	17.843	39.597
0.6982	19.243	39.326
0.7432	21.035	39.395
0.75326	22.52	39.569
0.78469	24.099	39.747
0.64243	25.526	39.812
0.75355	26.952	39.898
0.62257	28.304	39.705
0.60277	29.483	39.419
0.772	30.854	39.33
0.62803	31.478	38.093
0.69104	32.783	38.087
0.71379	34.078	38.562
0.64701	35.876	38.446
0.70139	37.759	39.317
0.69502	39.074	38.905
0.767	40.511	39.017
0.63005	0.81406	42.747
0.84877	2.2854	41.573
0.6782	4.1463	41.327
0.68289	5.492	41.229
0.68459	6.85	41.178
0.69135	8.2114	41.326
0.70347	9.7274	41.617
0.70883	10.675	40.505
0.67443	12.095	40.494
0.7475	12.967	41.611
0.76887	14.586	41.272
0.62964	16.157	41.264
0.65136	17.382	40.904
0.67191	18.691	40.749
0.72862	20.062	40.487
0.85815	21.593	40.88
0.70825	23.145	40.873
0.80721	24.705	41.214
0.63915	26.126	41.001
0.67094	27.905	40.935
0.61091	29.093	41.367
0.69454	30.085	40.556
0.75534	31.518	40.702
0.77012	32.381	39.469
0.7426	33.787	39.982
0.65508	35.076	39.469
0.72021	36.409	39.699
0.63168	38.252	40.543
0.80267	39.652	40.306
0.74453	0.77912	44.116
0.80293	2.1308	43.222
0.75796	3.5151	42.596
0.67056	4.9017	42.437
0.59896	6.1466	42.332
0.68066	7.4075	42.417
0.66809	8.7433	42.567
0.71485	10.592	42.724
0.66628	11.435	41.646
0.75252	12.149	42.865
0.75627	14.021	42.675
0.74894	15.503	42.465
0.58358	16.832	42.441
0.73807	18.1	42.076
0.75848	19.568	41.878
0.7231	20.972	42.311
0.64118	22.371	42.16
0.59384	23.601	42.06
0.73065	25.794	42.321
0.60511	27.03	41.85
0.62429	28.198	42.206
0.64282	29.455	42.55
0.71855	30.613	41.854
0.75704	32.066	42.097
0.59576	32.848	40.935
0.65266	34.028	41.341
0.83008	35.433	40.903
0.73569	36.983	41.022
0.61405	38.089	41.769
0.69836	39.395	41.77
0.6459	40.731	41.689
0.84307	0.91602	45.693
0.72397	2.1322	44.727
0.56228	3.2466	43.962
0.65508	4.4153	43.675
0.52107	5.545	43.425
0.59614	6.6371	43.427
0.68829	7.8758	43.687
0.73481	9.2673	43.856
0.69302	10.641	44.11
0.586	11.891	44.174
0.77653	13.214	43.956
0.71084	14.686	43.981
0.75958	16.131	43.813
0.82105	17.678	43.561
0.74898	19.218	43.34
0.60637	20.543	43.555
0.67302	21.862	43.369
0.6652	23.185	43.223
0.66984	24.531	42.891
0.74387	26.98	43.196
0.67651	28.514	43.46
0.68737	29.824	43.813
0.72488	31.083	43.205
0.61202	32.387	43.418
0.76259	33.485	42.625
0.6908	34.928	42.69
0.68935	36.208	42.205
0.55422	37.351	42.672
0.79705	38.642	43.047
0.77724	40.206	42.996
0.7019	0.66847	47.199
0.77115	2.1071	46.805
0.59419	2.9546	45.738
0.69972	3.9804	44.957
0.73811	5.3853	44.668
0.70709	6.9188	44.697
0.77902	8.3619	45.059
0.72349	9.8498	45.277
0.62904	11.202	45.284
0.72306	12.552	45.291
0.72061	13.989	45.23
0.81958	15.517	45.264
0.75113	17.049	44.987
0.69614	18.542	44.805
0.69692	19.928	44.701
0.66598	21.285	44.569
0.74354	22.679	44.52
0.67188	24.131	44.156
0.73237	25.62	43.768
0.62213	27.636	44.391
0.77062	28.916	44.94
0.64027	30.318	45.03
0.78618	31.662	44.596
0.66562	33.1	44.46
0.63764	34.217	43.807
0.68996	35.996	43.564
0.77756	37.394	44.001
0.61724	38.716	44.433
0.63064	39.948	44.37
0.78486	1.6339	48.3
0.64503	3.0002	47.899
0.64557	3.618	46.771
0.70608	4.785	46.087
0.69215	6.1566	45.865
0.72308	7.5003	46.279
0.76293	8.9678	46.464
0.64398	10.366	46.604
0.75683	11.763	46.529
0.8014	13.327	46.594
0.75196	14.87	46.687
0.80949	16.428	46.613
0.76886	17.973	46.152
0.67283	19.392	45.961
0.72587	20.776	45.841
0.6375	22.13	45.778
0.69162	23.747	45.448
0.72678	25.12	45.134
0.65467	26.463	44.863
0.85342	27.592	45.855
